instance_id,corpus_group,source_label,block_order,page_start,page_end,summary,scope,description_state,provenance_verdict,provenance_source,evidence_locator,content_family_id,status
asn2024-5-Q20,assignments-2024,assignment-2024-25-5,20,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q21,assignments-2024,assignment-2024-25-5,21,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q22,assignments-2024,assignment-2024-25-5,22,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q23,assignments-2024,assignment-2024-25-5,23,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
asn2024-5-Q24,assignments-2024,assignment-2024-25-5,24,,,,OUT,pending,unsearched,,reports/18-CORPUS-ACCOUNTING.md,,gross
deck-L17-01,four-decks,sp-l1-7,1,31,31,faculty computer setup selection,IN,resolved,exact-text lead,Devore,deck wording matched in local Devore text,,gross
deck-L17-02,four-decks,sp-l1-7,2,33,33,basketball starting-lineup counting,IN,resolved,exact-text lead,Devore Section 2.1 Exercise 1,local Devore text and prior independent confirmations,,gross
deck-L17-03,four-decks,sp-l1-7,3,35,35,digital camera memory-card conditional probability,IN,resolved,exact-text lead,Devore,visual slide inspection and local Devore text,,gross
deck-L17-04,four-decks,sp-l1-7,4,39,39,rare-disease diagnostic-test Bayes probability,IN,resolved,exact-text lead,Devore,visual slide inspection and local Devore text,,gross
deck-L17-05,four-decks,sp-l1-7,5,54,54,gas-station pumps pmf probabilities,IN,resolved,exact match,Devore Example 2.3,visual slide inspection and local Devore text,,gross
deck-L17-06,four-decks,sp-l1-7,6,54,54,pmf table with k and CDF questions,IN,resolved,open,unknown,no exact source identifier recorded yet,,gross
deck-L17-07,four-decks,sp-l1-7,7,55,55,automobile cylinder-count pmf,IN,resolved,exact-text lead,Devore,visual slide inspection and local Devore text,,gross
deck-L17-08,four-decks,sp-l1-7,8,58,58,county planning forms pmf,IN,resolved,exact match,Devore Chapter 3 Exercise 14,local Devore text plus web exercise index,,gross
deck-L17-09,four-decks,sp-l1-7,9,60,60,flashlight batteries until two acceptable,IN,resolved,exact-text lead,Devore,visual slide inspection and local Devore text,,gross
deck-L17-10,four-decks,sp-l1-7,10,68,68,computer-board inspection outcomes,IN,resolved,exact-text lead,Devore,visual slide inspection and local Devore text,,gross
deck-L17-11,four-decks,sp-l1-7,11,70,70,maximum of two fair dice pmf and CDF,IN,resolved,exact-text lead,Devore,visual slide inspection and local Devore text,,gross
deck-L17-12,four-decks,sp-l1-7,12,73,73,prove CDF is nondecreasing,IN,resolved,exact-text lead,Devore,visual slide inspection and local Devore text,,gross
deck-L17-13,four-decks,sp-l1-7,13,82,82,pmf on minus 3 6 9 with transformed expectation,IN,resolved,open,unknown,no exact source identifier recorded yet,,gross
deck-L89-01,four-decks,sp-l8-9,1,17,17,two-bus uniform waiting-time pdf,IN,resolved,exact match,Devore Chapter 4 Exercise 8,visual slide inspection plus local and web exercise index,,gross
deck-L89-02,four-decks,sp-l8-9,2,29,29,CDF to density and interval probability,IN,resolved,open,unknown,no exact source identifier recorded yet,,gross
deck-L89-03,four-decks,sp-l8-9,3,32,32,kidney-treatment hospitalization expectation,IN,resolved,probable exact-text lead,Devore,deck wording resembles Devore exercise and needs exact identifier,,gross
deck-L89-04,four-decks,sp-l8-9,4,36,36,Pareto moments and existence conditions,IN,resolved,probable exact-text lead,Devore Exercise 10,slide itself says introduced in Exercise 10,,gross
deck-L1213-01,four-decks,sp-l12-13-discrete,1,3,5,exactly three heads in five coin tosses,IN,resolved,open,unknown,no exact source identifier recorded yet,,gross
deck-L1213-02,four-decks,sp-l12-13-discrete,2,13,16,twelve pens with ten percent defective,IN,resolved,family lead,Gupta and Kapoor defective-product family,exact twelve-pen version not found in current text sources,,gross
deck-L1213-03,four-decks,sp-l12-13-discrete,3,17,18,irregular die even outcomes in ten throws,IN,resolved,open,unknown,no exact source identifier recorded yet,,gross
deck-L1213-04,four-decks,sp-l12-13-discrete,4,25,25,Poisson relation P1 equals 0.2 P2,IN,resolved,open,unknown,no exact source identifier recorded yet,,gross
deck-L1213-05,four-decks,sp-l12-13-discrete,5,26,26,Poisson calls with exactly two in each of five minutes,IN,resolved,open,unknown,no exact source identifier recorded yet,,gross
deck-L1213-06,four-decks,sp-l12-13-discrete,6,27,27,life-insurance claims Poisson approximation,IN,resolved,open,unknown,no exact source identifier recorded yet,,gross
deck-L1415-01,four-decks,sp-l14-15-continuous,1,6,6,uniform distribution from 2 to 6,IN,resolved,verbatim slide source,McClave Statistics for Business and Economics 6e,printed Pearson copyright and book title on slide,,gross
deck-L1415-02,four-decks,sp-l14-15-continuous,2,26,26,standard normal probability below 2,IN,resolved,verbatim slide source,McClave Statistics for Business and Economics 6e,printed Pearson copyright and book title on slide,,gross
deck-L1415-03,four-decks,sp-l14-15-continuous,3,27,27,standard normal probability below minus 2,IN,resolved,verbatim slide source,McClave Statistics for Business and Economics 6e,printed Pearson copyright and book title on slide,,gross
deck-L1415-04,four-decks,sp-l14-15-continuous,4,29,31,normal N 8 5 probability below 8.6,IN,resolved,verbatim slide source,McClave Statistics for Business and Economics 6e,printed Pearson copyright and book title on slides,,gross
deck-L1415-05,four-decks,sp-l14-15-continuous,5,32,33,normal N 8 5 probability above 8.6,IN,resolved,verbatim slide source,McClave Statistics for Business and Economics 6e,printed Pearson copyright and book title on slides,,gross
deck-L1415-06,four-decks,sp-l14-15-continuous,6,35,37,normal N 8 5 lower twenty-percent cutoff,IN,resolved,verbatim slide source,McClave Statistics for Business and Economics 6e,printed Pearson copyright and book title on slides,,gross
deck-L1415-07,four-decks,sp-l14-15-continuous,7,42,43,exponential interarrival under three minutes at fifteen per hour,IN,resolved,verbatim slide source,McClave Statistics for Business and Economics 6e,printed Pearson copyright and book title on slides,,gross
